OTU_ID	IN_130_MCB_26_S_ITS_S70	IN_130_MCB_2_S_ITS_S69	IN_130_MCB_9_S_ITS_S22	IN_132_MCB_16_S_ITS_S23	IN_132_MCB_17_S_ITS_S71	IN_132_MCB_27_S_ITS_S24	IN_272_MCB_10_S_ITS_S31	IN_272_MCB_11_S_ITS_S79	IN_272_MCB_24_S_ITS_S72	IN_55_MCB_6_S_ITS_S20	IN_55_MCB_7_S_ITS_S68	IN_55_MCB_8_S_ITS_S21	IN_WT_MCB_28_S_ITS_S32	IN_WT_MCB_29_S_ITS_S80	IN_WT_MCB_33_S_ITS_S33	TN_130_A_S_ITS_S35	TN_130_B_S_ITS_S83	TN_130_C_S_ITS_S36	TN_132_A_S_ITS_S84	TN_132_B_S_ITS_S43	TN_132_C_S_ITS_S91	TN_272_A_S_ITS_S44	TN_272_B_S_ITS_S92	TN_272_C_S_ITS_S45	TN_55_A_S_ITS_S81	TN_55_B_S_ITS_S34	TN_55_C_S_ITS_S82	TN_LS_1_S_ITS_S93	TN_LS_2_S_ITS_S46	TN_LS_3_S_ITS_S94	TN_WT_MB_19_S_ITS_S47	TN_WT_MB_20_S_ITS_S95	TN_WT_MB_21_S_ITS_S48	WA130_BNL_20_S_ITS_S9	WA132_RN_7_S_ITS_S57	WA132_RN_8_S_ITS_S10	WA272_BNL_17_S_ITS_S59	WA272_BNL_18_S_ITS_S12	WA272_RN_10_S_ITS_S11	WA_55_BNL_19_S_ITS_S8	WA_55_RN_1_S_ITS_S7	WA_55_RN_2_S_ITS_S55	WA_WT_BNL_21_S_ITS_S60	WA_WT_BNL_22_S_ITS_S19	WA_WT_BNL_23_S_ITS_S67	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Confidence Ranking	Growth Morphology	Trait	Notes	Citation/Source
Otu02121	2	4	0	0	3	0	1	0	1	0	5	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Polyporales(100);f__Ganodermataceae(100);f__Ganodermataceae_unclassified(100);f__Ganodermataceae_unclassified(100);	Ganodermataceae	9	Pathotroph-Saprotroph	Plant Pathogen-Wood Saprotroph	Probable	Polyporoid	White Rot	Lignicolous, causing sometimes agressive white rots of timber (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge
Otu02147	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	2	4	0	0	8	0	0	0	0	0	2	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Pleosporaceae(100);g__Curvularia(100);g__Curvularia_unclassified(75);	Curvularia	13	Pathotroph	Plant Pathogen	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu02151	0	0	0	0	4	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Glomeromycota(100);c__Archaeosporomycetes(100);o__Archaeosporales(100);f__Archaeosporaceae(100);g__Archaeospora(100);g__Archaeospora_unclassified(100);	Archaeospora	13	Symbiotroph	Arbuscular Mycorrhizal	Highly Probable	NULL	NULL	NULL	Redecker D, et al. 2013. Mycorrhiza 23:515-531
Otu02163	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Glomeromycota(100);c__Glomeromycetes(100);o__Glomerales(100);f__Glomeraceae(100);f__Glomeraceae_unclassified(100);f__Glomeraceae_unclassified(100);	Glomeraceae	9	Symbiotroph	Arbuscular Mycorrhizal	Highly Probable	NULL	NULL	NULL	Redecker D, et al. 2013. Mycorrhiza 23:515-531
Otu02172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	9	0	11	0	0	0	0	1	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Pleosporaceae(100);g__Stemphylium(100);s__Stemphylium_sp(100);	Stemphylium	13	Pathotroph-Saprotroph	Plant Pathogen-Wood Saprotroph	Highly Probable	NULL	Soft Rot	NULL	Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:26; Tedersoo L, et al. 2014. Science 346:1256688; http://www.apsnet.org/publications/commonnames/Pages/default.aspx
Otu02173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	11	0	2	4	3	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Leptosphaeriaceae(100);g__Leptosphaeria(100);g__Leptosphaeria_unclassified(100);	Leptosphaeria	13	Pathotroph	Plant Pathogen	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu02199	0	1	0	0	0	0	0	0	0	3	1	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Microascales(100);f__Graphiaceae(100);g__Graphium(100);g__Graphium_unclassified(100);	Graphium	13	Pathotroph-Saprotroph	Animal Pathogen-Lichen Parasite-Plant Pathogen-Undefined Saprotroph-Wood Saprotroph	Probable	Microfungus	NULL	Some (e.g., G. basitruncatum) likely opportunistic human pathogen (Irinyi et al. 2015)	Duncan CG, Eslyn WE. 1966. Mycologia 58:642-645; L, et al. 2015. Medical Mycology 53:313-337; Lawrey JD, Diederich P. 2016. URL: http://www.lichenicolous.net [24 May 2017]; Tedersoo L, et al. 2014. Science 346:1256688; http://www.apsnet.org/publications/commonnames/Pages/default.aspx
Otu02211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Leotiaceae(100);g__Neobulgaria(100);g__Neobulgaria_unclassified(100);	Neobulgaria	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu02234	0	1	0	0	0	0	2	0	0	0	0	5	0	0	1	1	2	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Phaeosphaeriaceae(100);f__Phaeosphaeriaceae_unclassified(100);f__Phaeosphaeriaceae_unclassified(100);	Phaeosphaeriaceae	9	Pathotroph-Saprotroph	Fungal Parasite-Plant Pathogen-Plant Saprotroph	Probable	Microfungus	NULL	Necrotrophic or saprobic on a wide range of plants, especially monocotyledons; a few species parasitic on other fungi (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge
Otu02253	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	16	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiales_fam_Incertae_sedis(100);g__Spirosphaera(100);s__Spirosphaera_cupreorufescens(100);	Spirosphaera	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu02256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Chytridiomycota(100);c__Rhizophydiomycetes(100);o__Rhizophydiales(100);f__Kappamycetaceae(100);g__Kappamyces(100);s__Kappamyces_sp(100);	Kappamyces	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu02287	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	19	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Glomeromycota(100);c__Glomeromycetes(100);o__Diversisporales(100);f__Diversisporaceae(100);g__unclassified_Diversisporaceae(100);s__Diversisporaceae_sp(100);	Diversisporaceae	9	Symbiotroph	Arbuscular Mycorrhizal	Highly Probable	NULL	NULL	NULL	Redecker D, et al. 2013. Mycorrhiza 23:515-531
Otu02297	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Chaetothyriales(100);f__Trichomeriaceae(100);g__Knufia(100);g__Knufia_unclassified(100);	Knufia	13	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-Soil Saprotroph-Undefined Saprotroph	Possible	Microfungus	NULL	Species isolated from tumour-like stem and branch deformities of Populus tremuloides, bark of Populus, rocks, and clinical samples, with one species causes opportunistic skin infections in humans (Crous et al. 2013)	Li DM, et al. 2008. Studies in Mycology 61:131-136; Crous PW, et al. 2013. Persoonia 31:188-296; Irinyi L, et al. 2015. Medical Mycology 53:313-337
Otu02318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	3	2	0	3	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Mortierellomycota(100);c__Mortierellomycetes(100);o__Mortierellales(100);f__Mortierellaceae(100);g__Mortierella(100);s__Mortierella_ambigua(100);	Mortierella	13	Saprotroph-Symbiotroph	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Probable	Microfungus	NULL	Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Tedersoo L, et al. 2014. Science 346:1256688; Purahong W, et al. 2016. Molecular Ecology 25:4059-407
Otu02341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Bionectriaceae(100);f__Bionectriaceae_unclassified(100);f__Bionectriaceae_unclassified(100);	Bionectriaceae	9	Pathotroph-Saprotroph	Algal Parasite-Bryophyte Parasite-Fungal Parasite-Undefined Saprotroph	Probable	Microfungus	NULL	Associated with plant material, especially on wood and herbaceous debris, or with algae, bryophyte or other fungi, rarely pathogenic (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge
Otu02343	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Agaricales(100);f__Hymenogastraceae(100);g__Hebeloma(100);g__Hebeloma_unclassified(100);	Hebeloma	13	Symbiotroph	Ectomycorrhizal	Highly Probable	Agaricoid	NULL	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html
Otu02361	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	7	0	1	0	2	0	k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Filobasidiales(100);f__Filobasidiaceae(100);g__Filobasidium(100);s__Filobasidium_wieringae(100);	Filobasidium	13	Saprotroph	Undefined Saprotroph	Highly Probable	Facultative Yeast	NULL	NULL	Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego
Otu02420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	14	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Calcarisporiellomycota(100);c__Calcarisporiellomycetes(100);o__Calcarisporiellales(100);f__Calcarisporiellaceae(100);g__Calcarisporiella(100);s__Calcarisporiella_thermophila(100);	Calcarisporiella	13	Saprotroph	Undefined Saprotroph	Probable	Microfungus	NULL	NULL	De Hoog GS. 1974. Studies in Mycology 7:1-84
Otu02434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Clavicipitaceae(100);g__Metarhizium(100);s__Metarhizium_anisopliae(100);	Metarhizium	13	Pathotroph	Animal Pathogen	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu02455	3	2	1	0	0	0	1	1	0	0	3	0	3	0	0	0	0	0	0	0	0	0	2	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Mucoromycota(100);c__Umbelopsidomycetes(100);o__Umbelopsidales(100);f__Umbelopsidaceae(100);g__Umbelopsis(100);s__Umbelopsis_dimorpha(100);	Umbelopsis	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688)
Otu02467	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	7	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Didymosphaeriaceae(100);g__Bimuria(100);s__Bimuria_novae-zelandiae(100);	Bimuria	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu02485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Agaricales(100);o__Agaricales_unclassified(100);o__Agaricales_unclassified(100);o__Agaricales_unclassified(100);	Agaricales	7	Pathotroph-Saprotroph-Symbiotroph	Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph	Possible	Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast	NULL	Mushrooms and toadstools, Gill fungi, Agarics... lignicolous, sometimes muscicolous or fungicolous, saprobic, mycorrhizal, rarely parasitic on plants or fungi (Kirk et al. 2008)	Kirk PM et al. 2008. Dictionary of the Fungi. Tenth Edition. CAB International, Wallingford
Otu02497	0	0	16	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Glomeromycota(100);c__Glomeromycetes(100);o__Diversisporales(100);f__Diversisporaceae(100);f__Diversisporaceae_unclassified(100);f__Diversisporaceae_unclassified(100);	Diversisporaceae	9	Symbiotroph	Arbuscular Mycorrhizal	Highly Probable	NULL	NULL	NULL	Redecker D, et al. 2013. Mycorrhiza 23:515-531
Otu02538	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Coniochaetales(100);f__Coniochaetaceae(100);f__Coniochaetaceae_unclassified(100);f__Coniochaetaceae_unclassified(100);	Coniochaetaceae	9	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Possible	Microfungus	NULL	Common Name - Rust Fungus; Saprobic on wood  and bark (especially in dry habitats), coprophilous or isolated from soil and similar substrata (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Damm U, et al. 2010. Persoonia 24:60-80; Irinyi L, et al. 2015. Medical Mycology 53:313-337; Lawrey JD, Diederich P. 2016. URL: http://www.lichenicolous.net [24 May 2017]
Otu02543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Agaricales(100);f__Omphalotaceae(100);g__Gymnopus(100);s__Gymnopus_luxurians(100);	Gymnopus	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu02572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Didymosphaeriaceae(100);g__Spegazzinia(100);s__Spegazzinia_tessarthra(100);	Spegazzinia	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688)
Otu02590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Orbiliomycetes(100);o__Orbiliales(100);f__Orbiliaceae(100);f__Orbiliaceae_unclassified(100);f__Orbiliaceae_unclassified(100);	Orbiliaceae	9	Saprotroph	Wood Saprotroph	Probable	Microfungus	NULL	Saprobic, found especially on wood in both wet and dry habitats. Many species are nematophagous, forming adhesive knobs, nets or ring-like traps in the presence of a food source; perhaps a strategy for life in low-nitrogen environments. There have been reports of associations with algae for a few species, but an established lichen association appears not to exist (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge
Otu01901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
Otu01927	0	1	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	7	1	0	3	0	1	0	0	0	0	1	0	3	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);c__Sordariomycetes_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
Otu01987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	k__Fungi(100);p__Rozellomycota(100);c__Rozellomycotina_cls_Incertae_sedis(100);o__GS02(100);f__unclassified_GS02(100);g__unclassified_GS02(100);s__GS02_sp(100);	-	-	-	-	-	-	-	Unassigned	-
Otu02109	0	0	0	0	11	0	0	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Fungi(100);p__Rozellomycota(100);c__unclassified_Rozellomycota(100);o__unclassified_Rozellomycota(100);f__unclassified_Rozellomycota(100);g__unclassified_Rozellomycota(100);s__Rozellomycota_sp(100);	-	-	-	-	-	-	-	Unassigned	-
Otu02129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	5	0	0	0	0	2	0	0	4	0	2	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
Otu02131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	22	0	0	0	0	k__Fungi(100);p__Rozellomycota(100);c__Rozellomycotina_cls_Incertae_sedis(100);o__GS10(100);f__unclassified_GS10(100);g__unclassified_GS10(100);s__GS10_sp(100);	-	-	-	-	-	-	-	Unassigned	-
Otu02145	0	0	0	3	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	8	0	1	0	1	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Microascales(100);f__Microascales_fam_Incertae_sedis(100);g__Cephalotrichiella(100);s__Cephalotrichiella_penicillata(100);	-	-	-	-	-	-	-	Unassigned	-
Otu02168	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	8	0	1	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k__Fungi(100);p__Glomeromycota(100);c__Glomeromycetes(100);c__Glomeromycetes_unclassified(98);c__Glomeromycetes_unclassified(98);c__Glomeromycetes_unclassified(98);c__Glomeromycetes_unclassified(98);	-	-	-	-	-	-	-	Unassigned	-
Otu02226	0	0	15	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
Otu02229	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	6	2	1	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Chaetothyriales(100);o__Chaetothyriales_unclassified(100);o__Chaetothyriales_unclassified(100);o__Chaetothyriales_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
Otu02239	0	0	0	3	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	6	7	0	0	0	k__Fungi(100);p__Chytridiomycota(100);c__Spizellomycetes(100);o__Spizellomycetales(100);f__Powellomycetaceae(100);g__unclassified_Powellomycetaceae(100);s__Powellomycetaceae_sp(100);	-	-	-	-	-	-	-	Unassigned	-
Otu02265	0	0	0	19	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);p__Basidiomycota_unclassified(100);p__Basidiomycota_unclassified(100);p__Basidiomycota_unclassified(100);p__Basidiomycota_unclassified(100);p__Basidiomycota_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
Otu02270	0	1	1	0	3	2	0	0	4	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);f__Bulleribasidiaceae(100);g__Hannaella(100);s__Hannaella_zeae(100);	-	-	-	-	-	-	-	Unassigned	-
Otu02288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	4	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);c__Tremellomycetes_unclassified(95);c__Tremellomycetes_unclassified(95);c__Tremellomycetes_unclassified(95);c__Tremellomycetes_unclassified(95);	-	-	-	-	-	-	-	Unassigned	-
Otu02325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	5	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(97);p__Ascomycota_unclassified(97);p__Ascomycota_unclassified(97);p__Ascomycota_unclassified(97);p__Ascomycota_unclassified(97);	-	-	-	-	-	-	-	Unassigned	-
Otu02331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Chytridiomycota(100);c__Spizellomycetes(100);o__Spizellomycetales(100);o__Spizellomycetales_unclassified(100);o__Spizellomycetales_unclassified(100);o__Spizellomycetales_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
Otu02344	0	0	0	9	0	7	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Pezizomycetes(100);o__Pezizales(100);o__Pezizales_unclassified(100);o__Pezizales_unclassified(100);o__Pezizales_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
Otu02372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	11	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Botryosphaeriales(100);f__unclassified_Botryosphaeriales(100);g__unclassified_Botryosphaeriales(100);s__Botryosphaeriales_sp(100);	-	-	-	-	-	-	-	Unassigned	-
Otu02407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
Otu02412	0	0	17	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
